sampling,dataset,model,split,identity,task,seed,status,error,n_features,n_classes,n_train,n_val,n_test,classes_missing_in_train,classes_missing_in_val,classes_missing_in_test,n_entities_train,n_entities_val,n_entities_test,best_epoch,epochs_run,val_macro_f1,runtime_sec,test_accuracy,test_macro_f1,test_weighted_f1,test_binary_f1,test_macro_precision,test_macro_recall,test_fpr,test_support_test,test_n_classes_present,test_macro_f1_learnable,test_n_classes_learnable,identity_semantics,n_nodes,test_unseen_node_share,shuffle_labels,val_uninformative,source_file
entity,NF-BoT-IoT-v3,autoencoder,random,keep,binary,2,ok,,52.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,19.0,15.0,15.0,8.0,19.0,0.93681508888564,221.1,0.9866266666666668,0.9363997032408884,0.9873749843663188,0.9929191669608188,0.8931465139698374,0.9923238874178006,0.0013592496941688,150000.0,2.0,0.9363997032408884,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,xgboost,random,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,19.0,15.0,15.0,407.0,407.0,0.9597962825582828,20.0,0.9920533333333332,0.96036609594232,0.9923283362733666,0.9958046191424812,0.9308271803617012,0.9949193355587884,0.0019029495718363,150000.0,2.0,0.96036609594232,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,mlp,random,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,19.0,15.0,15.0,15.0,26.0,0.9263454497423568,292.3,0.9843133333333334,0.9265759762263016,0.9852990983823132,0.9916859530413582,0.8797874866913958,0.989109390008925,0.0055729237460921,150000.0,2.0,0.9265759762263016,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,transformer,random,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,19.0,15.0,15.0,12.0,23.0,0.92503631258162,486.6,0.9841733333333332,0.9259411756643908,0.9851697726300368,0.9916116038302534,0.879146541325089,0.9885201218243654,0.0066603235014272,150000.0,2.0,0.9259411756643908,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,autoencoder,random,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,19.0,15.0,15.0,17.0,28.0,0.9263670892512744,324.0,0.9843866666666666,0.9268504002706116,0.9853615204195736,0.9917253172786116,0.8802927775308009,0.988954576116068,0.0059806986543428,150000.0,2.0,0.9268504002706116,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,xgboost,temporal,keep,binary,2,ok,,52.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,540.0,540.0,1.0,19.9,0.9989066666666668,0.967055037773542,0.998941651844514,0.9994487209654106,0.9389936426989964,0.9990264862542222,0.0008517887563884,150000.0,2.0,0.967055037773542,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,mlp,temporal,keep,binary,2,ok,,52.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,6.0,17.0,1.0,193.4,0.99606,0.8928253960399928,0.9963650398576428,0.998011553847862,0.8403213946237201,0.9650567493255732,0.0664395229982964,150000.0,2.0,0.8928253960399928,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,transformer,temporal,keep,binary,2,ok,,52.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,4.0,15.0,1.0,317.0,0.9939466666666666,0.8588636862954824,0.9947788075766316,0.996940164718886,0.7819951646081873,0.9961043882556928,0.0017035775127768,150000.0,2.0,0.8588636862954824,2.0,identity_features_keep,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,autoencoder,temporal,keep,binary,2,ok,,52.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,10.0,21.0,1.0,227.9,0.9975866666666666,0.9289634378870298,0.9976899994808094,0.9987829069024644,0.895179947490683,0.9692063821439856,0.059625212947189,150000.0,2.0,0.9289634378870298,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,xgboost,temporal,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,436.0,436.0,1.0,14.1,0.9971333333333332,0.9202907315609884,0.9973284686085464,0.9985535424753934,0.8700607321824798,0.986724386945724,0.0238500851788756,150000.0,2.0,0.9202907315609884,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,mlp,temporal,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,4.0,15.0,0.9994458421024972,155.5,0.9948466666666668,0.8699082456180657,0.9954016690064428,0.9973972976339988,0.8046689078005687,0.972050922528672,0.0511073253833049,150000.0,2.0,0.8699082456180657,2.0,identity_features_drop,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,transformer,temporal,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,7.0,18.0,1.0,375.2,0.9967266666666666,0.9117762815064404,0.9969927299963464,0.9983478638316772,0.854383699758561,0.9920124013886218,0.0127768313458262,150000.0,2.0,0.9117762815064404,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,autoencoder,temporal,drop,binary,2,ok,,48.0,2.0,700000.0,150000.0,150000.0,0.0,0.0,0.0,17.0,13.0,14.0,7.0,18.0,0.9994458421024972,191.7,0.9969,0.914270842028262,0.9971182676059228,0.9984357286308756,0.8632757103813806,0.9823814524632324,0.0323679727427597,150000.0,2.0,0.914270842028262,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,xgboost,disjoint_ip,keep,binary,2,ok,,52.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,234.0,234.0,0.9280934560729024,10.7,0.989100465450494,0.9430483362921608,0.9891116293524246,0.9942610824873744,0.9421428362707172,0.943958023057912,0.106230929821744,247717.0,2.0,0.9430483362921608,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,mlp,disjoint_ip,keep,binary,2,ok,,52.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,5.0,16.0,0.9035183703352834,127.1,0.9761098350133418,0.8849335909345413,0.97706167651438,0.98736075041006,0.8568541385789925,0.9186779742049664,0.1451742412076441,247717.0,2.0,0.8849335909345413,2.0,identity_features_keep,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,transformer,disjoint_ip,keep,binary,2,ok,,52.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,6.0,17.0,0.8858209659855855,276.7,0.9765982956357456,0.8891302225524171,0.9777046360109328,0.987606441999132,0.8559831177207418,0.9303798944653888,0.1210052995021679,247717.0,2.0,0.8891302225524171,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,autoencoder,disjoint_ip,keep,binary,2,ok,,52.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,12.0,23.0,0.8942712389720902,198.0,0.9724766568301731,0.8707573624220832,0.9738865255103742,0.9854154188414478,0.8368423689355076,0.9137994691583732,0.1514372892243456,247717.0,2.0,0.8707573624220832,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,xgboost,disjoint_ip,drop,binary,2,ok,,48.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,74.0,74.0,0.9275540474860576,7.9,0.9775227376401296,0.8804926825302068,0.9773488556638475,0.9881764863269388,0.8864845883924877,0.8747074065279354,0.2396017343825277,247717.0,2.0,0.8804926825302068,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,mlp,disjoint_ip,drop,binary,2,ok,,48.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,6.0,17.0,0.9104137191154048,146.9,0.9743336145682372,0.8781898018959908,0.9755271281849284,0.9864085473520396,0.8464571857317653,0.9175527382217192,0.1455757186446121,247717.0,2.0,0.8781898018959908,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,transformer,disjoint_ip,drop,binary,2,ok,,48.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,18.0,29.0,0.910271354112161,467.6,0.9776640279028084,0.8970151831224462,0.9789866286353592,0.9881502834465906,0.8557191006101922,0.951397053561522,0.0778063272844066,247717.0,2.0,0.8970151831224462,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-BoT-IoT-v3,autoencoder,disjoint_ip,drop,binary,2,ok,,48.0,2.0,505731.0,246552.0,247717.0,0.0,0.0,0.0,14.0,3.0,3.0,13.0,24.0,0.9032437291839024,196.4,0.9728682327010256,0.865634862830789,0.9736004111295428,0.985669967911474,0.847059434110105,0.8866674707922029,0.2091697446603501,247717.0,2.0,0.865634862830789,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,xgboost,random,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,399.0,399.0,0.94103961396883,13.6,0.999275332139436,0.9381161718746877,0.9992871181527256,0.8765957446808511,0.924316871897517,0.952849464733568,0.0004594283041248,120055.0,2.0,0.9381161718746877,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,mlp,random,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,7.0,18.0,0.5850348903205094,158.2,0.9792428470284452,0.5862193565162309,0.9871970338198892,0.1829508196721311,0.551230840584844,0.898941720190697,0.0202983778004243,120055.0,2.0,0.5862193565162309,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,transformer,random,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,16.0,27.0,0.6613063152657221,424.5,0.9908375327974678,0.6590238342212071,0.9934767784684394,0.3226600985221675,0.6017718727464076,0.8798998928874325,0.0085286599729354,120055.0,2.0,0.6590238342212071,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,autoencoder,random,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,12.0,23.0,0.5980822287522921,264.5,0.9826079713464662,0.5974346520276067,0.9889710570164106,0.2036613272311213,0.5582128008385747,0.8830838865865895,0.0168234291728619,120055.0,2.0,0.5974346520276067,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,xgboost,random,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,479.0,479.0,0.8764444433367862,14.5,0.9982508017158802,0.863550927196983,0.9983524338739136,0.727979274611399,0.8257352930908184,0.9113969672685688,0.0012529862839768,120055.0,2.0,0.863550927196983,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,mlp,random,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,5.0,16.0,0.599402891320718,156.8,0.9822081545958102,0.5961003003125525,0.988760551029068,0.2011967090501122,0.5573452878112013,0.8858076068589081,0.0172410912675209,120055.0,2.0,0.5961003003125525,2.0,identity_features_drop,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,transformer,random,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,14.0,25.0,0.6237083942090552,403.9,0.9867060930406896,0.6237494398689225,0.9911939936498102,0.2542056074766355,0.5753058142427778,0.8924492792866987,0.0127554003708839,120055.0,2.0,0.6237494398689225,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,autoencoder,random,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,153400.0,69772.0,70131.0,23.0,34.0,0.6255329912242878,353.5,0.9862812877431176,0.6220502177654647,0.9909695389408174,0.2510231923601637,0.5739984475936449,0.8980846677739325,0.0132148286750087,120055.0,2.0,0.6220502177654647,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,xgboost,temporal,keep,binary,2,ok,,52.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,44.0,44.0,0.501336325166686,8.2,0.995618638279441,0.502675821338054,0.9934575489912872,0.0075471698113207,0.8311467626258839,0.5018933500515608,8.36631054071465e-06,120054.0,2.0,0.502675821338054,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,mlp,temporal,keep,binary,2,ok,,52.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,4.0,15.0,0.5651707481779541,124.1,0.9876222366601696,0.6066497324022386,0.99036304604332,0.2195378151260504,0.574549844130302,0.6934062947580746,0.0097718507115547,120054.0,2.0,0.6066497324022386,2.0,identity_features_keep,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,transformer,temporal,keep,binary,2,ok,,52.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,9.0,20.0,0.6158609280689413,336.5,0.9953437619737784,0.7547255593660724,0.9955279049439264,0.5117903930131005,0.7360754120417743,0.7766290893378929,0.0027190509257322,120054.0,2.0,0.7547255593660724,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,autoencoder,temporal,keep,binary,2,ok,,52.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,6.0,17.0,0.575843593055242,209.3,0.9792759924700551,0.5833772532031377,0.9859402709999692,0.1772486772486772,0.5525628040070841,0.7449451966177436,0.0186485061952529,120054.0,2.0,0.5833772532031377,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,xgboost,temporal,drop,binary,2,ok,,48.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,46.0,46.0,0.5013122093762875,7.9,0.995626967864461,0.5026850463451993,0.9934617764083004,0.0075614366729678,0.9978134475060808,0.5018975332068312,0.0,120054.0,2.0,0.5026850463451993,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,mlp,temporal,drop,binary,2,ok,,48.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,5.0,16.0,0.5552597578419455,149.7,0.975769237176604,0.5431315555826485,0.983816363971811,0.0985435388906104,0.5278765387914629,0.640224492401096,0.0212587950839559,120054.0,2.0,0.5431315555826485,2.0,identity_features_drop,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,transformer,temporal,drop,binary,2,ok,,48.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,6.0,17.0,0.6234050268282625,282.2,0.996859746447432,0.7918412161535219,0.996610237975464,0.5852585258525853,0.8470770586199137,0.7518866704971774,0.0009704920227228,120054.0,2.0,0.7918412161535219,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,autoencoder,temporal,drop,binary,2,ok,,48.0,2.0,560256.0,120055.0,120054.0,0.0,0.0,0.0,136352.0,34468.0,35562.0,4.0,15.0,0.5707046032515763,220.6,0.977235244140137,0.574414930523027,0.9848261268554964,0.16036866359447,0.5467036498248883,0.7373082394394896,0.020639688103943,120054.0,2.0,0.574414930523027,2.0,identity_features_drop,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,xgboost,disjoint_ip,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,230.0,230.0,0.8604628998448942,13.2,0.9992670026237974,0.8960428415856658,0.9992600997868378,0.7924528301886793,0.9036458985206136,0.8887219983106964,0.0003337811563848,120055.0,2.0,0.8960428415856658,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,mlp,disjoint_ip,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,22.0,33.0,0.5795492462203758,281.7,0.987197534463371,0.5877799935634763,0.9920881821556446,0.1820117083555082,0.5512230622146749,0.8896083147667565,0.0124500371331536,120055.0,2.0,0.5877799935634763,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,transformer,disjoint_ip,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,10.0,21.0,0.6238645952447736,375.2,0.9935113073174796,0.6502915898706689,0.9954938184653738,0.3038427167113494,0.5939376447753865,0.8904602486731427,0.0061165396907517,120055.0,2.0,0.6502915898706689,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,autoencoder,disjoint_ip,keep,binary,2,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,15.0,26.0,0.588271988975094,326.3,0.9892216067635669,0.5983968163011022,0.9931485654714464,0.2022194821208384,0.558102345626671,0.8744476771767553,0.0103639049057485,120055.0,2.0,0.5983968163011022,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,xgboost,disjoint_ip,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,592.0,592.0,0.8132942265311773,23.1,0.998975469576444,0.8609172088575381,0.9989881659686782,0.7223476297968398,0.8521892392311505,0.870090828651898,0.0005590834369445,120055.0,2.0,0.8609172088575381,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,mlp,disjoint_ip,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,17.0,28.0,0.5850839496921243,273.7,0.9886801882470534,0.5943640126081274,0.992860936425842,0.1944279786603438,0.5555251377081192,0.8741764799871927,0.0109062992848738,120055.0,2.0,0.5943640126081274,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,transformer,disjoint_ip,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,7.0,18.0,0.6388262474649266,317.5,0.9940360668027154,0.6601281267686632,0.9957926352074764,0.3232514177693761,0.6013552051874334,0.8930337438841557,0.0055991788983552,120055.0,2.0,0.6601281267686632,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CICIDS2018-v3,autoencoder,disjoint_ip,drop,binary,2,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,24.0,35.0,0.5869236613201754,367.1,0.9890216983882388,0.5963849218085189,0.9930405460731212,0.1982968369829683,0.5568494398526521,0.8720369002794799,0.0105558290706698,120055.0,2.0,0.5963849218085189,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,random,keep,binary,2,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,417.0,417.0,0.8447384839847512,12.4,0.9990869203358194,0.8269885534913464,0.999088314635154,0.654434250764526,0.8259929621477892,0.8279902651775639,0.0004611874362833,123757.0,2.0,0.8269885534913464,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,random,keep,binary,2,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,18.0,29.0,0.5913365897682425,263.7,0.9931397819921296,0.598936061713076,0.9955076902993464,0.2013170272812794,0.5592165372026918,0.8250127743608575,0.0064161690696959,123757.0,2.0,0.598936061713076,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,random,keep,binary,2,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,6.0,17.0,0.621544150282205,288.9,0.995200271499794,0.623796215983982,0.996607780058086,0.25,0.5784364512574658,0.8015368645667573,0.0042882340566694,123757.0,2.0,0.623796215983982,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,random,keep,binary,2,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,4.0,15.0,0.5975084046448531,221.8,0.9942063883255088,0.6067429441266531,0.996064189147973,0.2163934426229508,0.565564316058766,0.8010392675960306,0.0052834279981228,123757.0,2.0,0.6067429441266531,2.0,identity_features_keep,,,False,True,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,random,drop,binary,2,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,381.0,381.0,0.6730623795553229,11.6,0.9968567434569358,0.6787839179274918,0.9975825125513228,0.3591433278418451,0.6225287927308395,0.8330005844387982,0.0027104875641212,123757.0,2.0,0.6787839179274918,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,random,drop,binary,2,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,13.0,24.0,0.5789397136033632,232.1,0.9916368367041865,0.5788703845362307,0.9946991822831084,0.1619433198380566,0.5463850359402401,0.8028162365377793,0.0078644594397786,123757.0,2.0,0.5788703845362307,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,random,drop,binary,2,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,7.0,18.0,0.6041098304680239,307.2,0.9945619237699684,0.6131832060745729,0.9962595748765356,0.2290950744558992,0.5701665354713308,0.8042807089231703,0.0049355146689968,123757.0,2.0,0.6131832060745729,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,random,drop,binary,2,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,187025.0,79209.0,79278.0,13.0,24.0,0.5880023045896582,315.6,0.9929943356739416,0.5934790677956441,0.9954203571806282,0.1904761904761904,0.5559191286118488,0.8096227594982226,0.0065213521691991,123757.0,2.0,0.5934790677956441,2.0,identity_features_drop,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,temporal,keep,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,temporal,keep,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,temporal,keep,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,temporal,keep,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,temporal,drop,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,temporal,drop,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,temporal,drop,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,temporal,drop,binary,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,disjoint_ip,keep,binary,2,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,201.0,201.0,0.6467676885883666,13.8,0.9989576262969068,0.6620428702457206,0.9988512881308728,0.3246073298429319,0.703607782392592,0.6346006302257272,0.00036395693985,123756.0,2.0,0.6620428702457206,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,disjoint_ip,keep,binary,2,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,22.0,33.0,0.5748350162358165,314.9,0.992937716151136,0.5796445748756828,0.9956792623487226,0.1628352490421455,0.5456259932680482,0.8661521100887105,0.0068262146051875,123756.0,2.0,0.5796445748756828,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,disjoint_ip,keep,binary,2,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,22.0,33.0,0.5831178516074259,569.1,0.9938588836096836,0.5924759870156016,0.9961661326326068,0.188034188034188,0.5534833649205211,0.8796444685753952,0.0059284541535574,123756.0,2.0,0.5924759870156016,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,disjoint_ip,keep,binary,2,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,21.0,32.0,0.5840338406319607,363.5,0.9937861598629562,0.5880884488895953,0.9961215337192664,0.1792956243329775,0.5509688065960027,0.8622329443975774,0.0059688938135408,123756.0,2.0,0.5880884488895953,2.0,identity_features_keep,,,False,False,results_v2_seeds/binary/results.csv
